Org Defined ID,Username,FirstName,LastName,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1,"CREATE TABLE Book( isbn VARCHAR(13) PRIMARY KEY, title VARCHAR(255) NOT NULL,  author VARCHAR(255)  );   CREATE TABLE Copy( isbn VARCHAR(13), serial_number INT PRIMARY KEY, weight INT NOT NULL, bookcase INT, FOREIGN KEY (isbn) REFERENCES Book(isbn) ON DELETE CASCADE ON UPDATE CASCADE );",,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,2,WR,,Give a sequence of two insert statements that violate constraint 1 above ( Every book has a unique value for isbn).,False,1,"INSERT INTO Book (isbn, title, author)  VALUES ('1234567890', 'Book Title 1', 'Author 1');   INSERT INTO Book (isbn, title, author)  VALUES ('1234567890', 'Book Title 2', 'Author 2');",,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,3,WR,,"Let's assume that the book table contains the following row (and no other rows):     ('9781292025827', 'A first course in Database Systems', 'Jennifer Widom') Give an SQL statement that violates constraint 2.",False,1,"INSERT INTO Copy (serial_number, isbn, weight, bookcase)  VALUES (1, '1234567890', 500, 7);",,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,4,WR,,"Let's assume that we have two copies of Jennifer Widom's book, i.e., the table Copy has the following two rows:    [ ('9781292025827', 1, 200, 81),      ('9781292025827', 2, 200, 81) ] Give an SQL update statement that shows that condition 3 is handled correctly.",False,1,UPDATE Book SET isbn = '9780136086208' WHERE isbn = '9781292025827';,,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,5,WR,,"For your database, give an SQL statement that shows that constraint 4 is handled correctly.",False,1,"INSERT INTO Book (isbn, title, author) VALUES ('9781292025827', 'Database Systems', 'Jennifer Widom');   INSERT INTO Copy (isbn, serial_number, weight, bookcase) VALUES      ('9781292025827', 1, 200, 81),     ('9781292025827', 2, 200, 81);   DELETE FROM Book  WHERE isbn = '9781292025827';   SELECT * FROM Copy;",,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,6,WR,,Add a constraint to Copy (or recreate Copy with the added constraint) that makes sure that books never weigh less than 10 grams and never more than 1000 grams.  ,False,1,"DROP TABLE IF EXISTS Copy;    CREATE TABLE Copy (     isbn TEXT NOT NULL,                         serial_number INTEGER NOT NULL,             weight INTEGER NOT NULL CHECK (weight BETWEEN 10 AND 1000),     bookcase INTEGER NOT NULL,                  PRIMARY KEY (isbn, serial_number),           FOREIGN KEY (isbn) REFERENCES Book(isbn)          ON UPDATE CASCADE          ON DELETE CASCADE                   );",,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,7,WR,,Write an assertion that makes sure that somewhere in our library there exists a book copy written by 'Jennifer Widom' NB PostgreSQL and SQLite do not support assertions yet. PostgreSQL does check the syntax of your query.,False,1,CREATE ASSERTION at_least_one_copy_by_widom CHECK (     EXISTS (         SELECT 1         FROM Book         INNER JOIN Copy ON Book.isbn = Copy.isbn         WHERE Book.author = 'Jennifer Widom'     ) );,,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,8,WR,,Create an assertion that states that the total amount of book copies in our library should not exceed 1 billion grams.,False,1,CREATE ASSERTION total_library_weight_limit CHECK (     (SELECT SUM(weight) FROM Copy) <= 1000000000 );,,0,1
666,666,firstname666,lastname666,1,01/01/2024 00:00,01/01/2024 00:00,,9,WR,,"Create an assertion that makes sure that no bookcase in our library has more than 1,000,000 grams of books.",False,1,CREATE ASSERTION max_weight_per_bookcase CHECK (     NOT EXISTS (         SELECT 1         FROM Copy         GROUP BY bookcase         HAVING SUM(weight) > 1000000     ) );,,0,1
667,667,firstname667,lastname667,1,01/01/2024 00:00,01/01/2024 00:00,,1,WR,,"A library is setting up a database with the following relational schema:     Book(isbn, title, author)    Copy(isbn, serial_number, weight, bookcase)  A book must have an isbn and a title. Several copies of each book can be present in the library, each with a unique serial number, a weight in grams. Each bookcase has a number. The following constraints apply to every change to the database:         1. Every book has a unique value for isbn.    2. For every copy C there exists a book that has C's isbn. A copy cannot be added to the database if a book with the copy's isbn does not exists in the table Book.     3. If the isbn of a book in the database changes, then the isbn of copiesof that book should also change (so those copies continue to belong to the same book).    4. The removal of a book must result in all its copies being deleted.      Give the SQL create statements for Book and Copy such that the above requirements are fulfilled. Use sensible data types or each attribute. Use key constraints and associated actions. Do not use triggers.   NB foreign keys need to be enabled explicitly in SQLite 3 using the command ""PRAGMA foreign_keys = ON;"". Without this option enabled, SQLite will ignore foreign keys, which will make it difficult to properly test your queries.   ",False,1," CREATE TABLE Book (  isbn NUMERIC(13,0) NOT NULL, title VARCHAR(200) NOT NULL,   author VARCHAR(200) NOT NULL,   PRIMARY KEY (isbn) );   CREATE TABLE Copy (  isbn NUMERIC(13,0) NOT NULL,   serial_number INT NOT NULL,  weight INT NOT  NULL,  bookcase INT NOT NULL,  PRIMARY KEY (isbn,Serial_number),  FOREIGN KEY (isbn) REFERENCES Book(isbn) ON DELETE CASCADE,ON UPDATE CASCADE);   ",,0,1
